"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Шаги:
1. Добавить товар в корзину (предусловие)
2. Запомнить итоговую сумму до изменения
3. Нажать '+' для увеличения количества
4. Проверить что товаров стало 2
","20212","1. Увеличение количества товара через кнопку '+'","","2026-09-18","passed","2026-09-18","","Корзина: изменение количества и удаление товара","com.automation.tests.CartQuantityTest","testIncreaseQuantityUpdatesTotal"
"Шаги:
1. Добавить товар (предусловие)
2. Проверить что корзина не пустая
3. Проверить что итоговая сумма > 0
4. Проверить кнопку «Оформить заказ»
","16885","3. Корзина содержит добавленный товар с ценой","","2026-09-18","passed","2026-09-18","","Корзина: изменение количества и удаление товара","com.automation.tests.CartQuantityTest","testCartContainsProductWithPrice"
"Поиск товара -> переход в карточку по ссылке -> сверка H1, цены и блока деталей","16068","Проверка ключевых атрибутов карточки: название, цена, характеристики","","2026-09-18","passed","2026-09-18","","Карточка товара (PDP)","com.automation.tests.ProductCardTest","testProductCardDisplaysCoreInfo"
"Открытие карточки кулера -> клик 'В корзину' -> проверка появления счетчика количества","14604","Добавление товара в корзину из карточки с проверкой динамического счетчика","","2026-09-18","passed","2026-09-18","","Карточка товара (PDP)","com.automation.tests.ProductCardTest","testAddToCartFromProductCard"
"Шаги:
1. Открыть главную страницу vodovoz.ru
2. Ввести в строку поиска: кулер
3. Нажать кнопку поиска
4. Проверить, что открылась страница каталога (/catalog/)
5. Проверить, что URL содержит параметр поиска q=
6. Проверить, что найден хотя бы 1 товар
","14435","Поиск 'кулер' возвращает страницу каталога с результатами","","2026-09-18","passed","2026-09-18","","Поиск на vodovoz.ru","com.automation.tests.VodovozSearchTest","testSearchForCoolerReturnsResults"
"Шаги:
1. Открыть раздел «Питьевая вода 19 литров»
2. Перейти по URL подраздела «В многоразовой таре»
3. Проверить что URL содержит слаг подраздела
4. Проверить что chip-кнопки видимы (навигация присутствует)
5. Проверить что список товаров не пуст
","8262","Chip-фильтр 'В многоразовой таре': URL обновился, товары видны","","2026-09-18","passed","2026-09-18","","Фильтрация товаров в каталоге","com.automation.tests.CatalogFiltersTest","testReusableTareFilter"
"Проверяет что после сортировки «Со скидкой» и «Высокий рейтинг»
каталог остаётся рабочим и содержит товары.
","18349","Каталог отображает товары после сортировки по скидке и рейтингу","","2026-09-18","passed","2026-09-18","","Сортировка товаров в каталоге","com.automation.tests.CatalogSortTest","testSortByDiscountAndRatingShowsProducts"
"Негативный E2E-сценарий:
1. Открыть главную страницу vodovoz.ru
2. Нажать кнопку «Войти» в шапке сайта
3. Дождаться открытия модального окна авторизации
4. Переключиться на вход по Email
5. Ввести некорректный email: test_qa_auto@example.com
6. Ввести неверный пароль: WrongPass123!
7. Принять условия обработки персональных данных
8. Нажать кнопку «Войти»
9. Проверить, что отображается сообщение об ошибке авторизации
","32495","Вход с неверным Email → проверка сообщения об ошибке","","2026-09-18","passed","2026-09-18","","Авторизация по Email","com.automation.tests.LoginByEmailTest","testLoginWithInvalidEmailShowsError"
"Шаги:
1. Открыть раздел «Питьевая вода 19 литров»
2. Перейти по URL подраздела «В одноразовой таре»
3. Проверить что URL содержит слаг подраздела
4. Проверить что chip-кнопки видимы на новой странице
5. Проверить что список товаров не пуст
","7832","Chip-фильтр 'В одноразовой таре': URL обновился, товары видны","","2026-09-18","passed","2026-09-18","","Фильтрация товаров в каталоге","com.automation.tests.CatalogFiltersTest","testSingleUseTareFilter"
"Поиск -> открытие карточки первого товара -> клик по табу 'Отзывы' -> блок отзывов загружен","14322","Открытие таба 'Отзывы' на карточке товара","","2026-09-18","passed","2026-09-18","","Карточка товара (PDP)","com.automation.tests.ProductCardTest","testProductReviewsTabOpens"
"Шаги:
1. Открыть главную страницу vodovoz.ru
2. Ввести в строку поиска: вода
3. Нажать кнопку поиска
4. Проверить, что URL содержит параметр q=
5. Проверить, что найдено не менее 5 товаров
6. Проверить, что хотя бы один товар содержит 'вода' в названии
","14317","Поиск 'вода' возвращает товары с водой","","2026-09-18","passed","2026-09-18","","Поиск на vodovoz.ru","com.automation.tests.VodovozSearchTest","testSearchForWaterReturnsProducts"
"Шаги:
1. Добавить товар в корзину (предусловие)
2. Нажать кнопку удаления товара
3. Проверить что корзина опустела
","23639","2. Удаление товара из корзины","","2026-09-18","passed","2026-09-18","","Корзина: изменение количества и удаление товара","com.automation.tests.CartQuantityTest","testRemoveItemFromCart"
"Сценарий (негативный):
1. Открыть главную страницу vodovoz.ru
2. Ввести в строку поиска заведомо бессмысленный запрос
   (значение берётся из config.properties: search.query.garbage)
3. Дождаться загрузки страницы результатов
4. Проверить: URL содержит поисковой запрос (q=)
5. Проверить: страница не упала с ошибкой 500/404 —
   блок .catalog-items видим (сайт показывает рекомендации)
","13526","Поиск бессмысленного запроса не вызывает ошибку страницы","","2026-09-18","passed","2026-09-18","","Поиск на vodovoz.ru","com.automation.tests.VodovozSearchTest","testGarbageQueryShowsEmptyOrRecommendations"
"Параметризованный тест с @CsvSource.
Для каждого запроса проверяем:
1. Страница каталога открылась (/catalog/ в URL)
2. Количество товаров ≥ указанного минимума
3. Хотя бы один товар содержит поисковое слово в названии
","13198","Параметризованный поиск по различным запросам Прогон 3: Поиск по запросу 'помпа', ожидаем не менее 3 товаров","","2026-09-18","passed","2026-09-18","","Поиск на vodovoz.ru","com.automation.tests.VodovozSearchTest","testParametrizedSearch"
"Открытие модалки заказа звонка -> отправка пустой формы -> проверка ошибок валидации","7873","Отправка пустой формы показывает ошибки валидации","","2026-09-18","passed","2026-09-18","","Сервисные формы: заказ звонка","com.automation.tests.CallbackFormTest","testEmptyCallbackFormShowsValidation"
"Параметризованный тест с @CsvSource.
Для каждого запроса проверяем:
1. Страница каталога открылась (/catalog/ в URL)
2. Количество товаров ≥ указанного минимума
3. Хотя бы один товар содержит поисковое слово в названии
","13875","Параметризованный поиск по различным запросам Прогон 1: Поиск по запросу 'вода', ожидаем не менее 5 товаров","","2026-09-18","passed","2026-09-18","","Поиск на vodovoz.ru","com.automation.tests.VodovozSearchTest","testParametrizedSearch"
"E2E-сценарий (гостевой режим):
1. Открыть главную vodovoz.ru
2. Поиск «кулер»
3. Запомнить название первого товара
4. Нажать «В избранное» (кнопка-сердечко)
5. Перейти на страницу /personal/favorite/
6. Если редирект на логин — тест фиксирует это как ожидаемое поведение
7. Если страница избранного открылась — проверяем наличие товара
","20065","Поиск 'кулер' → В избранное → Проверка страницы избранного","","2026-09-18","passed","2026-09-18","","Добавление товара в избранное","com.automation.tests.AddToFavoritesTest","testAddToFavoritesAsGuest"
